Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9998369011397117,0.6070922532524325,0.5526315789473684,0.19210526315789472,2.2451414793385136,150,"[-10, 11]",200,"[-12, 19]",200,14.250035762786865,5.175031900405884
0.9998088623658983,0.6439148515618167,0.5789473684210527,0.19210526315789472,2.4552046174723614,150,"[-11, 12]",200,"[-13, 19]",200,14.156323909759521,5.107297420501709
0.9996729679981948,0.6762072879098731,0.6052631578947368,0.19210526315789472,2.6731755770050936,150,"[-11, 12]",200,"[-11, 18]",200,13.224790811538696,6.1850361824035645
0.9999928602038103,0.6973366246235816,0.631578947368421,0.19210526315789472,2.8984090116769368,150,"[-11, 12]",200,"[-18, 18]",200,13.217140197753906,5.481085777282715
0.9999987218625148,0.706246359460613,0.6578947368421053,0.19210526315789472,3.1306457402822057,150,"[-10, 11]",200,"[-18, 19]",200,14.371109962463379,5.195566892623901
0.9999910933086678,0.7393045719598285,0.6842105263157895,0.19210526315789472,3.3697818711806793,150,"[-11, 12]",200,"[-17, 19]",200,14.334999084472656,5.078629970550537
0.9999621647310222,0.7761427478613869,0.7105263157894737,0.19210526315789472,3.6153138281760544,150,"[-11, 12]",200,"[-17, 19]",200,13.999698638916016,5.446657657623291
0.9999669215676275,0.8061697602972288,0.7368421052631579,0.19210526315789472,3.86617541404096,150,"[-11, 12]",200,"[-18, 19]",200,14.200312614440918,5.045650959014893
0.9999758378989563,0.8215322532273825,0.763157894736842,0.19210526315789472,4.121793713320014,150,"[-11, 12]",200,"[-18, 19]",200,14.428196668624878,5.44961142539978
0.9999929808588155,0.8247677166311096,0.7894736842105263,0.19210526315789472,4.381932300091818,150,"[-11, 12]",200,"[-18, 19]",200,15.333487510681152,6.331154108047485
0.9999964345123235,0.8369378994097232,0.8157894736842105,0.19210526315789472,4.646509778556569,150,"[-10, 11]",200,"[-18, 19]",200,14.490201950073242,5.173935890197754
0.9999769820891395,0.87446466896021,0.8421052631578947,0.19210526315789472,4.915624774903198,150,"[-11, 12]",200,"[-17, 19]",200,14.10184359550476,5.136847734451294
0.9999464050506309,0.9139909022974251,0.868421052631579,0.19210526315789472,5.188531813374489,150,"[-11, 12]",200,"[-18, 19]",200,14.595977783203125,5.766833305358887
0.9999234970916662,0.9425741169945334,0.8947368421052632,0.19210526315789472,5.463611110275162,150,"[-11, 12]",200,"[-18, 19]",200,14.246682405471802,4.868582725524902
0.9999255655641573,0.9611926785779147,0.9210526315789473,0.19210526315789472,5.740313986901164,150,"[-11, 12]",200,"[-18, 19]",200,13.96025276184082,4.982741355895996
0.9999447903210816,0.970520214672655,0.9473684210526315,0.19210526315789472,6.0189264180627005,150,"[-11, 12]",200,"[-18, 19]",200,13.798184156417847,4.9867095947265625
0.9999761479943131,0.96723985523948,0.9736842105263157,0.19210526315789472,6.29880956926347,150,"[-11, 12]",200,"[-18, 19]",200,14.4495689868927,5.113363742828369
0.9999961449368208,0.9618354460191484,1.0,0.19210526315789472,6.579686150144635,150,"[-11, 12]",200,"[-18, 19]",200,14.492685556411743,5.440457344055176
0.9998883775551793,0.601311323487458,0.5,0.21578947368421053,2.038018303111889,150,"[-11, 12]",200,"[-12, 18]",200,13.08193588256836,5.1048712730407715
0.9998883775551793,0.601311323487458,0.5,0.21578947368421053,2.038018303111889,150,"[-11, 12]",200,"[-12, 18]",200,12.833624839782715,5.509826183319092
0.9998166576283661,0.6280541227777217,0.5263157894736842,0.21578947368421053,2.248925212078727,150,"[-11, 12]",200,"[-11, 18]",200,12.858111381530762,4.901838302612305
0.9999993676875352,0.6447663042306073,0.5526315789473684,0.21578947368421053,2.468916643529401,150,"[-10, 11]",200,"[-18, 19]",200,14.33067512512207,5.39267110824585
0.9999916585652854,0.6829668630668957,0.5789473684210527,0.21578947368421053,2.6978033018669043,150,"[-11, 12]",200,"[-17, 19]",200,13.809348106384277,5.258772850036621
0.9999838314243106,0.7172330462252654,0.6052631578947368,0.21578947368421053,2.9348920357670147,150,"[-11, 12]",200,"[-18, 19]",200,13.860255002975464,4.946858882904053
0.9999904728762542,0.7383693027486737,0.631578947368421,0.21578947368421053,3.179370873423662,150,"[-11, 12]",200,"[-18, 18]",200,12.727336645126343,5.133398771286011
0.9999982747499767,0.7459433902660533,0.6578947368421053,0.21578947368421053,3.430934601953179,150,"[-10, 11]",200,"[-18, 19]",200,13.917414426803589,5.116764068603516
0.9999888304092973,0.7798723776950107,0.6842105263157895,0.21578947368421053,3.6894963476279403,150,"[-11, 12]",200,"[-17, 19]",200,13.924743890762329,4.935083866119385
0.9999536075981124,0.8188573806808142,0.7105263157894737,0.21578947368421053,3.954489065177452,150,"[-11, 12]",200,"[-17, 19]",200,13.953152418136597,5.024547815322876
0.999958749434985,0.8499030325949819,0.7368421052631579,0.21578947368421053,4.224576626861446,150,"[-11, 12]",200,"[-18, 19]",200,14.113941669464111,5.351832389831543
0.9999695618614242,0.8652298451778356,0.763157894736842,0.21578947368421053,4.499138700278841,150,"[-11, 12]",200,"[-18, 19]",200,14.624199151992798,5.163877964019775
0.9999909528548806,0.8673242581395684,0.7894736842105263,0.21578947368421053,4.777911343874301,150,"[-11, 12]",200,"[-18, 19]",200,14.450807094573975,5.166651964187622
0.9999967300617484,0.8783569848661755,0.8157894736842105,0.21578947368421053,5.060790792719918,150,"[-11, 12]",200,"[-18, 19]",200,14.255057096481323,5.251851797103882
0.999972961874195,0.9169029447048741,0.8421052631578947,0.21578947368421053,5.3480454326285365,150,"[-11, 12]",200,"[-17, 19]",200,14.403158903121948,5.140953540802002
0.9999361267417956,0.9584319821238956,0.868421052631579,0.21578947368421053,5.6388366388350875,150,"[-11, 12]",200,"[-18, 19]",200,14.136595487594604,5.254453182220459
0.9999087364127925,0.9877838664109294,0.8947368421052632,0.21578947368421053,5.931117822866952,150,"[-11, 12]",200,"[-18, 19]",200,14.362529039382935,5.035394191741943
0.9999116493290909,1.0062069286160482,0.9210526315789473,0.21578947368421053,6.224364404885386,150,"[-11, 12]",200,"[-18, 19]",200,14.234828472137451,5.167974233627319
0.9999335385950802,1.0153920787076678,0.9473684210526315,0.21578947368421053,6.519137792730438,150,"[-11, 12]",200,"[-18, 19]",200,14.305156946182251,6.053517580032349
