Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.9999986254468651,0.0918980666321759,0.18282828282828284,0.08641414141414142,0.16688195765071773,200,"[-4, 76]",200,"[-4, 75]",200
0.9999986025324071,0.09584862179006068,0.18522727272727274,0.08641414141414142,0.17109244447921526,200,"[-4, 77]",200,"[-4, 76]",200
0.9999985809945507,0.10095211615282346,0.1876262626262626,0.08641414141414142,0.1753578193005579,200,"[-4, 78]",200,"[-4, 77]",200
0.9999985609603965,0.1031900404369814,0.1900252525252525,0.08641414141414142,0.17967808211468647,200,"[-4, 79]",200,"[-4, 78]",200
0.9999985425613088,0.10728621060194408,0.19242424242424241,0.08641414141414142,0.18405323292151513,200,"[-4, 80]",200,"[-4, 79]",200
0.999998525932972,0.10910965523035843,0.19482323232323231,0.08641414141414142,0.18848327172099155,200,"[-4, 81]",200,"[-4, 80]",200
0.9999985112154299,0.10798888976650055,0.19722222222222222,0.08641414141414142,0.19296819851305935,200,"[-4, 82]",200,"[-4, 81]",200
0.9999984985531108,0.10736742423568689,0.19962121212121212,0.08641414141414142,0.19750801329762627,200,"[-4, 83]",200,"[-4, 82]",200
0.999998488094837,0.11253696916385206,0.20202020202020202,0.08641414141414142,0.20210271607449282,200,"[-4, 84]",200,"[-4, 83]",200
0.9999984799938603,0.12214303481454744,0.20441919191919192,0.08641414141414142,0.206752306843364,200,"[-4, 85]",200,"[-4, 84]",200
0.999998474407954,0.12889236309603222,0.20681818181818182,0.08641414141414142,0.2114567856038636,200,"[-4, 86]",200,"[-4, 85]",200
0.999998471499572,0.1287719552458698,0.20921717171717172,0.08641414141414142,0.21621615235553093,200,"[-4, 87]",200,"[-4, 86]",200
0.9999984714359833,0.12499222163976316,0.21161616161616162,0.08641414141414142,0.22103040709797872,200,"[-4, 88]",200,"[-4, 87]",200
0.9999984743892755,0.1241630998313179,0.21401515151515152,0.08641414141414142,0.22589954983070232,200,"[-4, 89]",200,"[-4, 88]",200
0.9999984805361422,0.1283410385427583,0.21641414141414142,0.08641414141414142,0.230823580553253,200,"[-4, 90]",200,"[-4, 89]",200
0.9999984900575032,0.13716528320676047,0.21881313131313132,0.08641414141414142,0.23580249926494565,200,"[-4, 91]",200,"[-4, 90]",200
0.999998503138224,0.1401611308635886,0.22121212121212122,0.08641414141414142,0.24083630596462283,200,"[-4, 92]",200,"[-4, 91]",200
0.9999985199673016,0.14012577719813937,0.2236111111111111,0.08641414141414142,0.24592500065063466,200,"[-4, 93]",200,"[-4, 92]",200
0.9999985407388197,0.14849254780881588,0.226010101010101,0.08641414141414142,0.2510685833206555,200,"[-4, 94]",200,"[-4, 93]",200
0.9999985656536613,0.15488865917930805,0.2284090909090909,0.08641414141414142,0.2562670539719634,200,"[-4, 95]",200,"[-4, 94]",200
0.9999985949214194,0.15467402632977573,0.2308080808080808,0.08641414141414142,0.26152041260172626,200,"[-4, 96]",200,"[-4, 95]",200
0.9999986287615148,0.14977959004413122,0.2332070707070707,0.08641414141414142,0.2668286592072962,200,"[-4, 97]",200,"[-4, 96]",200
0.9999986674024128,0.1474478238929701,0.2356060606060606,0.08641414141414142,0.2721917937861148,200,"[-4, 98]",200,"[-4, 97]",200
0.9999987110780626,0.1483312140638446,0.2380050505050505,0.08641414141414142,0.2776098163353868,200,"[-4, 99]",200,"[-4, 98]",200
0.999998760021976,0.15964009432307516,0.2404040404040404,0.08641414141414142,0.28308272685129926,200,"[-4, 100]",200,"[-4, 99]",200
0.9999988144597222,0.16870478192735708,0.2428030303030303,0.08641414141414142,0.28861052532802955,200,"[-4, 101]",200,"[-4, 100]",200
0.9999988746038699,0.17228853087128496,0.2452020202020202,0.08641414141414142,0.2941932117569407,200,"[-4, 102]",200,"[-4, 101]",200
0.9999989406507532,0.17503736027689798,0.2476010101010101,0.08641414141414142,0.2998307861262985,200,"[-4, 103]",200,"[-4, 102]",200
0.999999012787542,0.17472263685103623,0.25,0.08641414141414142,0.3055232484219455,200,"[-4, 104]",200,"[-4, 103]",200
0.9999966069918772,-4.8950842969923285e-06,0.0125,0.10032828282828282,0.010887321054019837,200,"[-4, 5]",200,"[-3, 4]",200
0.9999961432948625,-5.56406010467851e-06,0.0148989898989899,0.10032828282828282,0.011218699935134042,200,"[-4, 6]",200,"[-3, 5]",200
0.9999956452076034,-6.282650154765326e-06,0.0172979797979798,0.10032828282828282,0.011608108297733606,200,"[-4, 7]",200,"[-3, 6]",200
0.9999951126322428,-7.050892068134231e-06,0.0196969696969697,0.10032828282828282,0.012055546141818552,200,"[-4, 8]",200,"[-3, 7]",200
0.9999945454514934,-7.866143381547933e-06,0.022095959595959596,0.10032828282828282,0.012561013467388934,200,"[-4, 9]",200,"[-3, 8]",200
0.9999939436070735,-8.698339672328532e-06,0.024494949494949493,0.10032828282828282,0.01312451027444468,200,"[-4, 10]",200,"[-3, 9]",200
0.9999933070960941,-9.377562047968547e-06,0.026893939393939394,0.10032828282828282,0.013746036562986064,200,"[-4, 11]",200,"[-3, 10]",200
0.9999926359678043,-9.34636173654974e-06,0.02929292929292929,0.10032828282828282,0.014425592333012723,200,"[-4, 12]",200,"[-3, 11]",200
0.999991930320565,-7.176815300389564e-06,0.03169191919191919,0.10032828282828282,0.015163177584524585,200,"[-4, 13]",200,"[-3, 12]",200
0.9999911902991045,-1.0830486808525569e-07,0.03409090909090909,0.10032828282828282,0.015958792317521984,200,"[-4, 14]",200,"[-3, 13]",200
0.9999904160920201,1.5979671687339135e-05,0.03648989898989899,0.10032828282828282,0.016812436532005443,200,"[-4, 15]",200,"[-3, 14]",200
0.9999896079294421,4.568832289667631e-05,0.03888888888888889,0.10032828282828282,0.017724110227973273,200,"[-4, 16]",200,"[-3, 15]",200
0.9999887660808895,9.950555740579402e-05,0.04128787878787879,0.10032828282828282,0.01869381340542712,200,"[-4, 17]",200,"[-3, 16]",200
0.9999878908533281,0.00017846110609177817,0.04368686868686869,0.10032828282828282,0.019721546064366366,200,"[-4, 18]",200,"[-3, 17]",200
0.9999869825893216,0.00030039009906983745,0.04608585858585858,0.10032828282828282,0.020807308204791035,200,"[-4, 19]",200,"[-3, 18]",200
0.9999860416653471,0.00046955265600019143,0.04848484848484848,0.10032828282828282,0.021951099826701483,200,"[-4, 20]",200,"[-3, 19]",200
0.999985068490231,0.0006913085436803605,0.05088383838383838,0.10032828282828282,0.023152920930096535,200,"[-4, 21]",200,"[-3, 20]",200
0.9999840635037014,0.0009718641185635233,0.05328282828282828,0.10032828282828282,0.024412771514976714,200,"[-4, 22]",200,"[-3, 21]",200
0.9999830271750285,0.001326215197744843,0.05568181818181818,0.10032828282828282,0.025730651581344032,200,"[-4, 23]",200,"[-3, 22]",200
0.9999819600017714,0.0017446243438273624,0.05808080808080808,0.10032828282828282,0.027106561129195485,200,"[-4, 24]",200,"[-3, 23]",200
0.9999808625086,0.0022187802101132728,0.06047979797979798,0.10032828282828282,0.028540500158532905,200,"[-4, 25]",200,"[-3, 24]",200
0.9999797352462012,0.002814833418005488,0.06287878787878788,0.10032828282828282,0.03003246866935471,200,"[-4, 26]",200,"[-3, 25]",200
0.9999785787902616,0.0035051307502864623,0.06527777777777777,0.10032828282828282,0.03158246666166289,200,"[-4, 27]",200,"[-3, 26]",200
0.9999773937405035,0.004204745265606756,0.06767676767676767,0.10032828282828282,0.033190494135457375,200,"[-4, 28]",200,"[-3, 27]",200
0.9999761807197913,0.004971322089286487,0.07007575757575757,0.10032828282828282,0.03485655109073505,200,"[-4, 29]",200,"[-3, 28]",200
0.9999749403732952,0.005867522003005435,0.07247474747474747,0.10032828282828282,0.03658063752750014,200,"[-4, 30]",200,"[-3, 29]",200
0.9999997374776911,0.00688436306706038,0.07487373737373737,0.10032828282828282,0.03836275344574935,200,"[-4, 31]",200,"[-4, 30]",200
0.9999997271003799,0.007916205702917782,0.07727272727272727,0.10032828282828282,0.040202898845483996,200,"[-4, 32]",200,"[-4, 31]",200
0.999999716093725,0.009086102899891138,0.07967171717171716,0.10032828282828282,0.04210107372670673,200,"[-4, 33]",200,"[-4, 32]",200
0.9999997044480224,0.010444329597951642,0.08207070707070706,0.10032828282828282,0.044057278089410165,200,"[-4, 34]",200,"[-4, 33]",200
0.9999996921551467,0.011883068853164,0.08446969696969696,0.10032828282828282,0.0460715119336022,200,"[-4, 35]",200,"[-4, 34]",200
0.9999996792086402,0.013290771767884898,0.08686868686868686,0.10032828282828282,0.048143775259277925,200,"[-4, 36]",200,"[-4, 35]",200
0.999999665603782,0.014603204519036647,0.08926767676767676,0.10032828282828282,0.05027406806644297,200,"[-4, 37]",200,"[-4, 36]",200
0.9999996513376711,0.015903786271164237,0.09166666666666666,0.10032828282828282,0.052462390355088304,200,"[-4, 38]",200,"[-4, 37]",200
0.9999996364092972,0.017999626590733786,0.09406565656565656,0.10032828282828282,0.054708742125221435,200,"[-4, 39]",200,"[-4, 38]",200
0.9999996208196208,0.019381872140458903,0.09646464646464646,0.10032828282828282,0.05701312337683784,200,"[-4, 40]",200,"[-4, 39]",200
0.9999996045716397,0.0210893392757421,0.09886363636363636,0.10032828282828282,0.05937553410994236,200,"[-4, 41]",200,"[-4, 40]",200
0.9999995876704657,0.023271704387448553,0.10126262626262625,0.10032828282828282,0.061795974324535555,200,"[-4, 42]",200,"[-4, 41]",200
0.999999570123393,0.024377657537292347,0.10366161616161615,0.10032828282828282,0.06427444402061071,200,"[-4, 43]",200,"[-4, 42]",200
0.9999995519399694,0.027096711786392662,0.10606060606060605,0.10032828282828282,0.06681094319816883,200,"[-4, 44]",200,"[-4, 43]",200
